Time(s)	Elevation(m)
478.0000	1.2361
478.1000	1.4725
478.2000	1.7031
478.3000	1.9270
478.4000	2.1433
478.5000	2.3511
478.6000	2.5497
478.7000	2.7382
478.8000	2.9159
478.9000	3.0821
479.0000	3.2361
479.1000	3.3773
479.2000	3.5052
479.3000	3.6193
479.4000	3.7191
479.5000	3.8042
479.6000	3.8743
479.7000	3.9291
479.8000	3.9685
479.9000	3.9921
480.0000	4.0000
480.1000	3.9921
480.2000	3.9685
480.3000	3.9291
480.4000	3.8743
480.5000	3.8042
480.6000	3.7191
480.7000	3.6193
480.8000	3.5052
480.9000	3.3773
481.0000	3.2361
481.1000	3.0821
481.2000	2.9159
481.3000	2.7382
481.4000	2.5497
481.5000	2.3511
481.6000	2.1433
481.7000	1.9270
481.8000	1.7031
481.9000	1.4725
482.0000	1.2361
482.1000	0.9948
482.2000	0.7495
482.3000	0.5013
482.4000	0.2512
482.5000	0.0000
482.6000	-0.2512
482.7000	-0.5013
482.8000	-0.7495
482.9000	-0.9948
483.0000	-1.2361
483.1000	-1.4725
483.2000	-1.7031
483.3000	-1.9270
483.4000	-2.1433
483.5000	-2.3511
483.6000	-2.5497
483.7000	-2.7382
483.8000	-2.9159
483.9000	-3.0821
484.0000	-3.2361
484.1000	-3.3773
484.2000	-3.5052
484.3000	-3.6193
484.4000	-3.7191
484.5000	-3.8042
484.6000	-3.8743
484.7000	-3.9291
484.8000	-3.9685
484.9000	-3.9921
485.0000	-4.0000
485.1000	-3.9921
485.2000	-3.9685
485.3000	-3.9291
485.4000	-3.8743
485.5000	-3.8042
485.6000	-3.7191
485.7000	-3.6193
485.8000	-3.5052
485.9000	-3.3773
486.0000	-3.2361
486.1000	-3.0821
486.2000	-2.9159
486.3000	-2.7382
486.4000	-2.5497
486.5000	-2.3511
486.6000	-2.1433
486.7000	-1.9270
486.8000	-1.7031
486.9000	-1.4725
487.0000	-1.2361
487.1000	-0.9948
487.2000	-0.7495
487.3000	-0.5013
487.4000	-0.2512
487.5000	-0.0000
487.6000	0.2512
487.7000	0.5013
487.8000	0.7495
487.9000	0.9948
488.0000	1.2361
488.1000	1.4725
488.2000	1.7031
488.3000	1.9270
488.4000	2.1433
488.5000	2.3511
488.6000	2.5497
488.7000	2.7382
488.8000	2.9159
488.9000	3.0821
489.0000	3.2361
489.1000	3.3773
489.2000	3.5052
489.3000	3.6193
489.4000	3.7191
489.5000	3.8042
489.6000	3.8743
489.7000	3.9291
489.8000	3.9685
489.9000	3.9921
490.0000	4.0000
490.1000	3.9921
490.2000	3.9685
490.3000	3.9291
490.4000	3.8743
490.5000	3.8042
490.6000	3.7191
490.7000	3.6193
490.8000	3.5052
490.9000	3.3773
491.0000	3.2361
491.1000	3.0821
491.2000	2.9159
491.3000	2.7382
491.4000	2.5497
491.5000	2.3511
491.6000	2.1433
491.7000	1.9270
491.8000	1.7031
491.9000	1.4725
492.0000	1.2361
492.1000	0.9948
492.2000	0.7495
492.3000	0.5013
492.4000	0.2512
492.5000	0.0000
492.6000	-0.2512
492.7000	-0.5013
492.8000	-0.7495
492.9000	-0.9948
493.0000	-1.2361
493.1000	-1.4725
493.2000	-1.7031
493.3000	-1.9270
493.4000	-2.1433
493.5000	-2.3511
493.6000	-2.5497
493.7000	-2.7382
493.8000	-2.9159
493.9000	-3.0821
494.0000	-3.2361
494.1000	-3.3773
494.2000	-3.5052
494.3000	-3.6193
494.4000	-3.7191
494.5000	-3.8042
494.6000	-3.8743
494.7000	-3.9291
494.8000	-3.9685
494.9000	-3.9921
495.0000	-4.0000
495.1000	-3.9921
495.2000	-3.9685
495.3000	-3.9291
495.4000	-3.8743
495.5000	-3.8042
495.6000	-3.7191
495.7000	-3.6193
495.8000	-3.5052
495.9000	-3.3773
496.0000	-3.2361
496.1000	-3.0821
496.2000	-2.9159
496.3000	-2.7382
496.4000	-2.5497
496.5000	-2.3511
496.6000	-2.1433
496.7000	-1.9270
496.8000	-1.7031
496.9000	-1.4725
497.0000	-1.2361
497.1000	-0.9948
497.2000	-0.7495
497.3000	-0.5013
497.4000	-0.2512
497.5000	0.0000
497.6000	0.2512
497.7000	0.5013
497.8000	0.7495
497.9000	0.9948
498.0000	1.2361
498.1000	1.4725
498.2000	1.7031
498.3000	1.9270
498.4000	2.1433
498.5000	2.3511
498.6000	2.5497
498.7000	2.7382
498.8000	2.9159
498.9000	3.0821
499.0000	3.2361
499.1000	3.3773
499.2000	3.5052
499.3000	3.6193
499.4000	3.7191
499.5000	3.8042
499.6000	3.8743
499.7000	3.9291
499.8000	3.9685
499.9000	3.9921
500.0000	4.0000
500.1000	3.9921
500.2000	3.9685
500.3000	3.9291
500.4000	3.8743
500.5000	3.8042
500.6000	3.7191
500.7000	3.6193
500.8000	3.5052
500.9000	3.3773
501.0000	3.2361
501.1000	3.0821
501.2000	2.9159
501.3000	2.7382
501.4000	2.5497
501.5000	2.3511
501.6000	2.1433
501.7000	1.9270
501.8000	1.7031
501.9000	1.4725
502.0000	1.2361
502.1000	0.9948
502.2000	0.7495
502.3000	0.5013
502.4000	0.2512
502.5000	0.0000
502.6000	-0.2512
502.7000	-0.5013
502.8000	-0.7495
502.9000	-0.9948
503.0000	-1.2361
503.1000	-1.4725
503.2000	-1.7031
503.3000	-1.9270
503.4000	-2.1433
503.5000	-2.3511
503.6000	-2.5497
503.7000	-2.7382
503.8000	-2.9159
503.9000	-3.0821
504.0000	-3.2361
504.1000	-3.3773
504.2000	-3.5052
504.3000	-3.6193
504.4000	-3.7191
504.5000	-3.8042
504.6000	-3.8743
504.7000	-3.9291
504.8000	-3.9685
504.9000	-3.9921
505.0000	-4.0000
505.1000	-3.9921
505.2000	-3.9685
505.3000	-3.9291
505.4000	-3.8743
505.5000	-3.8042
505.6000	-3.7191
505.7000	-3.6193
505.8000	-3.5052
505.9000	-3.3773
506.0000	-3.2361
506.1000	-3.0821
506.2000	-2.9159
506.3000	-2.7382
506.4000	-2.5497
506.5000	-2.3511
506.6000	-2.1433
506.7000	-1.9270
506.8000	-1.7031
506.9000	-1.4725
507.0000	-1.2361
507.1000	-0.9948
507.2000	-0.7495
507.3000	-0.5013
507.4000	-0.2512
507.5000	-0.0000
507.6000	0.2512
507.7000	0.5013
507.8000	0.7495
507.9000	0.9948
508.0000	1.2361
508.1000	1.4725
508.2000	1.7031
508.3000	1.9270
508.4000	2.1433
508.5000	2.3511
508.6000	2.5497
508.7000	2.7382
508.8000	2.9159
508.9000	3.0821
509.0000	3.2361
509.1000	3.3773
509.2000	3.5052
509.3000	3.6193
509.4000	3.7191
509.5000	3.8042
509.6000	3.8743
509.7000	3.9291
509.8000	3.9685
509.9000	3.9921
510.0000	4.0000
510.1000	3.9921
510.2000	3.9685
510.3000	3.9291
510.4000	3.8743
510.5000	3.8042
510.6000	3.7191
510.7000	3.6193
510.8000	3.5052
510.9000	3.3773
511.0000	3.2361
511.1000	3.0821
511.2000	2.9159
511.3000	2.7382
511.4000	2.5497
511.5000	2.3511
511.6000	2.1433
511.7000	1.9270
511.8000	1.7031
511.9000	1.4725
512.0000	1.2361
512.1000	0.9948
512.2000	0.7495
512.3000	0.5013
512.4000	0.2512
512.5000	0.0000
512.6000	-0.2512
512.7000	-0.5013
512.8000	-0.7495
512.9000	-0.9948
513.0000	-1.2361
513.1000	-1.4725
513.2000	-1.7031
513.3000	-1.9270
513.4000	-2.1433
513.5000	-2.3511
513.6000	-2.5497
513.7000	-2.7382
513.8000	-2.9159
513.9000	-3.0821
514.0000	-3.2361
514.1000	-3.3773
514.2000	-3.5052
514.3000	-3.6193
514.4000	-3.7191
514.5000	-3.8042
514.6000	-3.8743
514.7000	-3.9291
514.8000	-3.9685
514.9000	-3.9921
515.0000	-4.0000
515.1000	-3.9921
515.2000	-3.9685
515.3000	-3.9291
515.4000	-3.8743
515.5000	-3.8042
515.6000	-3.7191
515.7000	-3.6193
515.8000	-3.5052
515.9000	-3.3773
516.0000	-3.2361
516.1000	-3.0821
516.2000	-2.9159
516.3000	-2.7382
516.4000	-2.5497
516.5000	-2.3511
516.6000	-2.1433
516.7000	-1.9270
516.8000	-1.7031
516.9000	-1.4725
517.0000	-1.2361
517.1000	-0.9948
517.2000	-0.7495
517.3000	-0.5013
517.4000	-0.2512
517.5000	-0.0000
517.6000	0.2512
517.7000	0.5013
517.8000	0.7495
517.9000	0.9948
518.0000	1.2361
518.1000	1.4725
518.2000	1.7031
518.3000	1.9270
518.4000	2.1433
518.5000	2.3511
518.6000	2.5497
518.7000	2.7382
518.8000	2.9159
518.9000	3.0821
519.0000	3.2361
519.1000	3.3773
519.2000	3.5052
519.3000	3.6193
519.4000	3.7191
519.5000	3.8042
519.6000	3.8743
519.7000	3.9291
519.8000	3.9685
519.9000	3.9921
520.0000	4.0000
520.1000	3.9921
520.2000	3.9685
520.3000	3.9291
520.4000	3.8743
520.5000	3.8042
520.6000	3.7191
520.7000	3.6193
520.8000	3.5052
520.9000	3.3773
521.0000	3.2361
521.1000	3.0821
521.2000	2.9159
521.3000	2.7382
521.4000	2.5497
521.5000	2.3511
521.6000	2.1433
521.7000	1.9270
521.8000	1.7031
521.9000	1.4725
522.0000	1.2361
522.1000	0.9948
522.2000	0.7495
522.3000	0.5013
522.4000	0.2512
522.5000	-0.0000
522.6000	-0.2512
522.7000	-0.5013
522.8000	-0.7495
522.9000	-0.9948
523.0000	-1.2361
523.1000	-1.4725
523.2000	-1.7031
523.3000	-1.9270
523.4000	-2.1433
523.5000	-2.3511
523.6000	-2.5497
523.7000	-2.7382
523.8000	-2.9159
523.9000	-3.0821
524.0000	-3.2361
524.1000	-3.3773
524.2000	-3.5052
524.3000	-3.6193
524.4000	-3.7191
524.5000	-3.8042
524.6000	-3.8743
524.7000	-3.9291
524.8000	-3.9685
524.9000	-3.9921
525.0000	-4.0000
525.1000	-3.9921
525.2000	-3.9685
525.3000	-3.9291
525.4000	-3.8743
525.5000	-3.8042
525.6000	-3.7191
525.7000	-3.6193
525.8000	-3.5052
525.9000	-3.3773
526.0000	-3.2361
526.1000	-3.0821
526.2000	-2.9159
526.3000	-2.7382
526.4000	-2.5497
526.5000	-2.3511
526.6000	-2.1433
526.7000	-1.9270
526.8000	-1.7031
526.9000	-1.4725
527.0000	-1.2361
527.1000	-0.9948
527.2000	-0.7495
527.3000	-0.5013
527.4000	-0.2512
527.5000	-0.0000
527.6000	0.2512
527.7000	0.5013
527.8000	0.7495
527.9000	0.9948
528.0000	1.2361
528.1000	1.4725
528.2000	1.7031
528.3000	1.9270
528.4000	2.1433
528.5000	2.3511
528.6000	2.5497
528.7000	2.7382
528.8000	2.9159
528.9000	3.0821
529.0000	3.2361
529.1000	3.3773
529.2000	3.5052
529.3000	3.6193
529.4000	3.7191
529.5000	3.8042
529.6000	3.8743
529.7000	3.9291
529.8000	3.9685
529.9000	3.9921
530.0000	4.0000
530.1000	3.9921
530.2000	3.9685
530.3000	3.9291
530.4000	3.8743
530.5000	3.8042
530.6000	3.7191
530.7000	3.6193
530.8000	3.5052
530.9000	3.3773
531.0000	3.2361
531.1000	3.0821
531.2000	2.9159
531.3000	2.7382
531.4000	2.5497
531.5000	2.3511
531.6000	2.1433
531.7000	1.9270
531.8000	1.7031
531.9000	1.4725
532.0000	1.2361
532.1000	0.9948
532.2000	0.7495
532.3000	0.5013
532.4000	0.2512
532.5000	0.0000
532.6000	-0.2512
532.7000	-0.5013
532.8000	-0.7495
532.9000	-0.9948
533.0000	-1.2361
533.1000	-1.4725
533.2000	-1.7031
533.3000	-1.9270
533.4000	-2.1433
533.5000	-2.3511
533.6000	-2.5497
533.7000	-2.7382
533.8000	-2.9159
533.9000	-3.0821
534.0000	-3.2361
534.1000	-3.3773
534.2000	-3.5052
534.3000	-3.6193
534.4000	-3.7191
534.5000	-3.8042
534.6000	-3.8743
534.7000	-3.9291
534.8000	-3.9685
534.9000	-3.9921
535.0000	-4.0000
535.1000	-3.9921
535.2000	-3.9685
535.3000	-3.9291
535.4000	-3.8743
535.5000	-3.8042
535.6000	-3.7191
535.7000	-3.6193
535.8000	-3.5052
535.9000	-3.3773
536.0000	-3.2361
536.1000	-3.0821
536.2000	-2.9159
536.3000	-2.7382
536.4000	-2.5497
536.5000	-2.3511
536.6000	-2.1433
536.7000	-1.9270
536.8000	-1.7031
536.9000	-1.4725
537.0000	-1.2361
537.1000	-0.9948
537.2000	-0.7495
537.3000	-0.5013
537.4000	-0.2512
537.5000	-0.0000
537.6000	0.2512
537.7000	0.5013
537.8000	0.7495
537.9000	0.9948
538.0000	1.2361
538.1000	1.4725
538.2000	1.7031
538.3000	1.9270
538.4000	2.1433
538.5000	2.3511
538.6000	2.5497
538.7000	2.7382
538.8000	2.9159
538.9000	3.0821
539.0000	3.2361
539.1000	3.3773
539.2000	3.5052
539.3000	3.6193
539.4000	3.7191
539.5000	3.8042
539.6000	3.8743
539.7000	3.9291
539.8000	3.9685
539.9000	3.9921
540.0000	4.0000
540.1000	3.9921
540.2000	3.9685
540.3000	3.9291
540.4000	3.8743
540.5000	3.8042
540.6000	3.7191
540.7000	3.6193
540.8000	3.5052
540.9000	3.3773
541.0000	3.2361
541.1000	3.0821
541.2000	2.9159
541.3000	2.7382
541.4000	2.5497
541.5000	2.3511
541.6000	2.1433
541.7000	1.9270
541.8000	1.7031
541.9000	1.4725
542.0000	1.2361
542.1000	0.9948
542.2000	0.7495
542.3000	0.5013
542.4000	0.2512
542.5000	0.0000
542.6000	-0.2512
542.7000	-0.5013
542.8000	-0.7495
542.9000	-0.9948
543.0000	-1.2361
543.1000	-1.4725
543.2000	-1.7031
543.3000	-1.9270
543.4000	-2.1433
543.5000	-2.3511
543.6000	-2.5497
543.7000	-2.7382
543.8000	-2.9159
543.9000	-3.0821
544.0000	-3.2361
544.1000	-3.3773
544.2000	-3.5052
544.3000	-3.6193
544.4000	-3.7191
544.5000	-3.8042
544.6000	-3.8743
544.7000	-3.9291
544.8000	-3.9685
544.9000	-3.9921
545.0000	-4.0000
545.1000	-3.9921
545.2000	-3.9685
545.3000	-3.9291
545.4000	-3.8743
545.5000	-3.8042
545.6000	-3.7191
545.7000	-3.6193
545.8000	-3.5052
545.9000	-3.3773
546.0000	-3.2361
546.1000	-3.0821
546.2000	-2.9159
546.3000	-2.7382
546.4000	-2.5497
546.5000	-2.3511
546.6000	-2.1433
546.7000	-1.9270
546.8000	-1.7031
546.9000	-1.4725
547.0000	-1.2361
547.1000	-0.9948
547.2000	-0.7495
547.3000	-0.5013
547.4000	-0.2512
547.5000	0.0000
547.6000	0.2512
547.7000	0.5013
547.8000	0.7495
547.9000	0.9948
548.0000	1.2361
548.1000	1.4725
548.2000	1.7031
548.3000	1.9270
548.4000	2.1433
548.5000	2.3511
548.6000	2.5497
548.7000	2.7382
548.8000	2.9159
548.9000	3.0821
549.0000	3.2361
549.1000	3.3773
549.2000	3.5052
549.3000	3.6193
549.4000	3.7191
549.5000	3.8042
549.6000	3.8743
549.7000	3.9291
549.8000	3.9685
549.9000	3.9921
550.0000	4.0000
550.1000	3.9921
550.2000	3.9685
550.3000	3.9291
550.4000	3.8743
550.5000	3.8042
550.6000	3.7191
550.7000	3.6193
550.8000	3.5052
550.9000	3.3773
551.0000	3.2361
551.1000	3.0821
551.2000	2.9159
551.3000	2.7382
551.4000	2.5497
551.5000	2.3511
551.6000	2.1433
551.7000	1.9270
551.8000	1.7031
551.9000	1.4725
552.0000	1.2361
552.1000	0.9948
552.2000	0.7495
552.3000	0.5013
552.4000	0.2512
552.5000	-0.0000
552.6000	-0.2512
552.7000	-0.5013
552.8000	-0.7495
552.9000	-0.9948
553.0000	-1.2361
553.1000	-1.4725
553.2000	-1.7031
553.3000	-1.9270
553.4000	-2.1433
553.5000	-2.3511
553.6000	-2.5497
553.7000	-2.7382
553.8000	-2.9159
553.9000	-3.0821
554.0000	-3.2361
554.1000	-3.3773
554.2000	-3.5052
554.3000	-3.6193
554.4000	-3.7191
554.5000	-3.8042
554.6000	-3.8743
554.7000	-3.9291
554.8000	-3.9685
554.9000	-3.9921
555.0000	-4.0000
555.1000	-3.9921
555.2000	-3.9685
555.3000	-3.9291
555.4000	-3.8743
555.5000	-3.8042
555.6000	-3.7191
555.7000	-3.6193
555.8000	-3.5052
555.9000	-3.3773
556.0000	-3.2361
556.1000	-3.0821
556.2000	-2.9159
556.3000	-2.7382
556.4000	-2.5497
556.5000	-2.3511
556.6000	-2.1433
556.7000	-1.9270
556.8000	-1.7031
556.9000	-1.4725
557.0000	-1.2361
557.1000	-0.9948
557.2000	-0.7495
557.3000	-0.5013
557.4000	-0.2512
557.5000	-0.0000
557.6000	0.2512
557.7000	0.5013
557.8000	0.7495
557.9000	0.9948
558.0000	1.2361
558.1000	1.4725
558.2000	1.7031
558.3000	1.9270
558.4000	2.1433
558.5000	2.3511
558.6000	2.5497
558.7000	2.7382
558.8000	2.9159
558.9000	3.0821
559.0000	3.2361
559.1000	3.3773
559.2000	3.5052
559.3000	3.6193
559.4000	3.7191
559.5000	3.8042
559.6000	3.8743
559.7000	3.9291
559.8000	3.9685
559.9000	3.9921
560.0000	4.0000
560.1000	3.9921
560.2000	3.9685
560.3000	3.9291
560.4000	3.8743
560.5000	3.8042
560.6000	3.7191
560.7000	3.6193
560.8000	3.5052
560.9000	3.3773
561.0000	3.2361
561.1000	3.0821
561.2000	2.9159
561.3000	2.7382
561.4000	2.5497
561.5000	2.3511
561.6000	2.1433
561.7000	1.9270
561.8000	1.7031
561.9000	1.4725
562.0000	1.2361
562.1000	0.9948
562.2000	0.7495
562.3000	0.5013
562.4000	0.2512
562.5000	0.0000
562.6000	-0.2512
562.7000	-0.5013
562.8000	-0.7495
562.9000	-0.9948
563.0000	-1.2361
563.1000	-1.4725
563.2000	-1.7031
563.3000	-1.9270
563.4000	-2.1433
563.5000	-2.3511
563.6000	-2.5497
563.7000	-2.7382
563.8000	-2.9159
563.9000	-3.0821
564.0000	-3.2361
564.1000	-3.3773
564.2000	-3.5052
564.3000	-3.6193
564.4000	-3.7191
564.5000	-3.8042
564.6000	-3.8743
564.7000	-3.9291
564.8000	-3.9685
564.9000	-3.9921
565.0000	-4.0000
565.1000	-3.9921
565.2000	-3.9685
565.3000	-3.9291
565.4000	-3.8743
565.5000	-3.8042
565.6000	-3.7191
565.7000	-3.6193
565.8000	-3.5052
565.9000	-3.3773
566.0000	-3.2361
566.1000	-3.0821
566.2000	-2.9159
566.3000	-2.7382
566.4000	-2.5497
566.5000	-2.3511
566.6000	-2.1433
566.7000	-1.9270
566.8000	-1.7031
566.9000	-1.4725
567.0000	-1.2361
567.1000	-0.9948
567.2000	-0.7495
567.3000	-0.5013
567.4000	-0.2512
567.5000	-0.0000
567.6000	0.2512
567.7000	0.5013
567.8000	0.7495
567.9000	0.9948
568.0000	1.2361
568.1000	1.4725
568.2000	1.7031
568.3000	1.9270
568.4000	2.1433
568.5000	2.3511
568.6000	2.5497
568.7000	2.7382
568.8000	2.9159
568.9000	3.0821
569.0000	3.2361
569.1000	3.3773
569.2000	3.5052
569.3000	3.6193
569.4000	3.7191
569.5000	3.8042
569.6000	3.8743
569.7000	3.9291
569.8000	3.9685
569.9000	3.9921
570.0000	4.0000
570.1000	3.9921
570.2000	3.9685
570.3000	3.9291
570.4000	3.8743
570.5000	3.8042
570.6000	3.7191
570.7000	3.6193
570.8000	3.5052
570.9000	3.3773
571.0000	3.2361
571.1000	3.0821
571.2000	2.9159
571.3000	2.7382
571.4000	2.5497
571.5000	2.3511
571.6000	2.1433
571.7000	1.9270
571.8000	1.7031
571.9000	1.4725
572.0000	1.2361
572.1000	0.9948
572.2000	0.7495
572.3000	0.5013
572.4000	0.2512
572.5000	0.0000
572.6000	-0.2512
572.7000	-0.5013
572.8000	-0.7495
572.9000	-0.9948
573.0000	-1.2361
573.1000	-1.4725
573.2000	-1.7031
573.3000	-1.9270
573.4000	-2.1433
573.5000	-2.3511
573.6000	-2.5497
573.7000	-2.7382
573.8000	-2.9159
573.9000	-3.0821
574.0000	-3.2361
574.1000	-3.3773
574.2000	-3.5052
574.3000	-3.6193
574.4000	-3.7191
574.5000	-3.8042
574.6000	-3.8743
574.7000	-3.9291
574.8000	-3.9685
574.9000	-3.9921
575.0000	-4.0000
575.1000	-3.9921
575.2000	-3.9685
575.3000	-3.9291
575.4000	-3.8743
575.5000	-3.8042
575.6000	-3.7191
575.7000	-3.6193
575.8000	-3.5052
575.9000	-3.3773
576.0000	-3.2361
576.1000	-3.0821
576.2000	-2.9159
576.3000	-2.7382
576.4000	-2.5497
576.5000	-2.3511
576.6000	-2.1433
576.7000	-1.9270
576.8000	-1.7031
576.9000	-1.4725
577.0000	-1.2361
577.1000	-0.9948
577.2000	-0.7495
577.3000	-0.5013
577.4000	-0.2512
577.5000	0.0000
577.6000	0.2512
577.7000	0.5013
577.8000	0.7495
577.9000	0.9948
578.0000	1.2361
578.1000	1.4725
578.2000	1.7031
578.3000	1.9270
578.4000	2.1433
578.5000	2.3511
578.6000	2.5497
578.7000	2.7382
578.8000	2.9159
578.9000	3.0821
579.0000	3.2361
579.1000	3.3773
579.2000	3.5052
579.3000	3.6193
579.4000	3.7191
579.5000	3.8042
579.6000	3.8743
579.7000	3.9291
579.8000	3.9685
579.9000	3.9921
580.0000	4.0000
580.1000	3.9921
580.2000	3.9685
580.3000	3.9291
580.4000	3.8743
580.5000	3.8042
580.6000	3.7191
580.7000	3.6193
580.8000	3.5052
580.9000	3.3773
581.0000	3.2361
581.1000	3.0821
581.2000	2.9159
581.3000	2.7382
581.4000	2.5497
581.5000	2.3511
581.6000	2.1433
581.7000	1.9270
581.8000	1.7031
581.9000	1.4725
582.0000	1.2361
582.1000	0.9948
582.2000	0.7495
582.3000	0.5013
582.4000	0.2512
582.5000	0.0000
582.6000	-0.2512
582.7000	-0.5013
582.8000	-0.7495
582.9000	-0.9948
583.0000	-1.2361
583.1000	-1.4725
583.2000	-1.7031
583.3000	-1.9270
583.4000	-2.1433
583.5000	-2.3511
583.6000	-2.5497
583.7000	-2.7382
583.8000	-2.9159
583.9000	-3.0821
584.0000	-3.2361
584.1000	-3.3773
584.2000	-3.5052
584.3000	-3.6193
584.4000	-3.7191
584.5000	-3.8042
584.6000	-3.8743
584.7000	-3.9291
584.8000	-3.9685
584.9000	-3.9921
585.0000	-4.0000
585.1000	-3.9921
585.2000	-3.9685
585.3000	-3.9291
585.4000	-3.8743
585.5000	-3.8042
585.6000	-3.7191
585.7000	-3.6193
585.8000	-3.5052
585.9000	-3.3773
586.0000	-3.2361
586.1000	-3.0821
586.2000	-2.9159
586.3000	-2.7382
586.4000	-2.5497
586.5000	-2.3511
586.6000	-2.1433
586.7000	-1.9270
586.8000	-1.7031
586.9000	-1.4725
587.0000	-1.2361
587.1000	-0.9948
587.2000	-0.7495
587.3000	-0.5013
587.4000	-0.2512
587.5000	-0.0000
587.6000	0.2512
587.7000	0.5013
587.8000	0.7495
587.9000	0.9948
588.0000	1.2361
588.1000	1.4725
588.2000	1.7031
588.3000	1.9270
588.4000	2.1433
588.5000	2.3511
588.6000	2.5497
588.7000	2.7382
588.8000	2.9159
588.9000	3.0821
589.0000	3.2361
589.1000	3.3773
589.2000	3.5052
589.3000	3.6193
589.4000	3.7191
589.5000	3.8042
589.6000	3.8743
589.7000	3.9291
589.8000	3.9685
589.9000	3.9921
590.0000	4.0000
590.1000	3.9921
590.2000	3.9685
590.3000	3.9291
590.4000	3.8743
590.5000	3.8042
590.6000	3.7191
590.7000	3.6193
590.8000	3.5052
590.9000	3.3773
591.0000	3.2361
591.1000	3.0821
591.2000	2.9159
591.3000	2.7382
591.4000	2.5497
591.5000	2.3511
591.6000	2.1433
591.7000	1.9270
591.8000	1.7031
591.9000	1.4725
592.0000	1.2361
592.1000	0.9948
592.2000	0.7495
592.3000	0.5013
592.4000	0.2512
592.5000	0.0000
592.6000	-0.2512
592.7000	-0.5013
592.8000	-0.7495
592.9000	-0.9948
593.0000	-1.2361
593.1000	-1.4725
593.2000	-1.7031
593.3000	-1.9270
593.4000	-2.1433
593.5000	-2.3511
593.6000	-2.5497
593.7000	-2.7382
593.8000	-2.9159
593.9000	-3.0821
594.0000	-3.2361
594.1000	-3.3773
594.2000	-3.5052
594.3000	-3.6193
594.4000	-3.7191
594.5000	-3.8042
594.6000	-3.8743
594.7000	-3.9291
594.8000	-3.9685
594.9000	-3.9921
595.0000	-4.0000
595.1000	-3.9921
595.2000	-3.9685
595.3000	-3.9291
595.4000	-3.8743
595.5000	-3.8042
595.6000	-3.7191
595.7000	-3.6193
595.8000	-3.5052
595.9000	-3.3773
596.0000	-3.2361
596.1000	-3.0821
596.2000	-2.9159
596.3000	-2.7382
596.4000	-2.5497
596.5000	-2.3511
596.6000	-2.1433
596.7000	-1.9270
596.8000	-1.7031
596.9000	-1.4725
597.0000	-1.2361
597.1000	-0.9948
597.2000	-0.7495
597.3000	-0.5013
597.4000	-0.2512
597.5000	-0.0000
597.6000	0.2512
597.7000	0.5013
597.8000	0.7495
597.9000	0.9948
598.0000	1.2361
598.1000	1.4725
598.2000	1.7031
598.3000	1.9270
598.4000	2.1433
598.5000	2.3511
598.6000	2.5497
598.7000	2.7382
598.8000	2.9159
598.9000	3.0821
599.0000	3.2361
599.1000	3.3773
599.2000	3.5052
599.3000	3.6193
599.4000	3.7191
599.5000	3.8042
599.6000	3.8743
599.7000	3.9291
599.8000	3.9685
599.9000	3.9921
600.0000	4.0000
