Time(s)	Elevation(m)
399.1000	-1.1778
399.2000	-1.1030
399.3000	-1.0165
399.4000	-0.9171
399.5000	-0.8041
399.6000	-0.6766
399.7000	-0.5344
399.8000	-0.3777
399.9000	-0.2071
400.0000	-0.0238
400.1000	0.1708
400.2000	0.3744
400.3000	0.5846
400.4000	0.7986
400.5000	1.0132
400.6000	1.2252
400.7000	1.4314
400.8000	1.6285
400.9000	1.8135
401.0000	1.9837
401.1000	2.1367
401.2000	2.2707
401.3000	2.3841
401.4000	2.4762
401.5000	2.5465
401.6000	2.5954
401.7000	2.6235
401.8000	2.6319
401.9000	2.6222
402.0000	2.5961
402.1000	2.5555
402.2000	2.5026
402.3000	2.4393
402.4000	2.3677
402.5000	2.2893
402.6000	2.2057
402.7000	2.1180
402.8000	2.0270
402.9000	1.9333
403.0000	1.8369
403.1000	1.7376
403.2000	1.6350
403.3000	1.5286
403.4000	1.4175
403.5000	1.3012
403.6000	1.1789
403.7000	1.0502
403.8000	0.9149
403.9000	0.7728
404.0000	0.6242
404.1000	0.4697
404.2000	0.3101
404.3000	0.1465
404.4000	-0.0200
404.5000	-0.1881
404.6000	-0.3564
404.7000	-0.5238
404.8000	-0.6890
404.9000	-0.8512
405.0000	-1.0096
405.1000	-1.1637
405.2000	-1.3132
405.3000	-1.4578
405.4000	-1.5976
405.5000	-1.7324
405.6000	-1.8621
405.7000	-1.9864
405.8000	-2.1048
405.9000	-2.2164
406.0000	-2.3199
406.1000	-2.4139
406.2000	-2.4965
406.3000	-2.5655
406.4000	-2.6185
406.5000	-2.6533
406.6000	-2.6676
406.7000	-2.6592
406.8000	-2.6266
406.9000	-2.5685
407.0000	-2.4845
407.1000	-2.3748
407.2000	-2.2403
407.3000	-2.0827
407.4000	-1.9042
407.5000	-1.7077
407.6000	-1.4968
407.7000	-1.2749
407.8000	-1.0460
407.9000	-0.8138
408.0000	-0.5819
408.1000	-0.3537
408.2000	-0.1319
408.3000	0.0809
408.4000	0.2827
408.5000	0.4722
408.6000	0.6481
408.7000	0.8097
408.8000	0.9563
408.9000	1.0876
409.0000	1.2029
409.1000	1.3017
409.2000	1.3835
409.3000	1.4475
409.4000	1.4927
409.5000	1.5185
409.6000	1.5241
409.7000	1.5091
409.8000	1.4733
409.9000	1.4173
410.0000	1.3421
410.1000	1.2494
410.2000	1.1419
410.3000	1.0228
410.4000	0.8959
410.5000	0.7658
410.6000	0.6371
410.7000	0.5145
410.8000	0.4027
410.9000	0.3058
411.0000	0.2271
411.1000	0.1691
411.2000	0.1332
411.3000	0.1195
411.4000	0.1269
411.5000	0.1532
411.6000	0.1952
411.7000	0.2489
411.8000	0.3095
411.9000	0.3725
412.0000	0.4330
412.1000	0.4869
412.2000	0.5306
412.3000	0.5615
412.4000	0.5782
412.5000	0.5802
412.6000	0.5683
412.7000	0.5445
412.8000	0.5113
412.9000	0.4720
413.0000	0.4301
413.1000	0.3892
413.2000	0.3524
413.3000	0.3222
413.4000	0.3004
413.5000	0.2878
413.6000	0.2839
413.7000	0.2874
413.8000	0.2960
413.9000	0.3068
414.0000	0.3160
414.1000	0.3201
414.2000	0.3153
414.3000	0.2984
414.4000	0.2668
414.5000	0.2188
414.6000	0.1537
414.7000	0.0718
414.8000	-0.0253
414.9000	-0.1353
415.0000	-0.2549
415.1000	-0.3802
415.2000	-0.5072
415.3000	-0.6318
415.4000	-0.7499
415.5000	-0.8581
415.6000	-0.9536
415.7000	-1.0343
415.8000	-1.0990
415.9000	-1.1472
416.0000	-1.1793
416.1000	-1.1962
416.2000	-1.1991
416.3000	-1.1897
416.4000	-1.1695
416.5000	-1.1399
416.6000	-1.1020
416.7000	-1.0567
416.8000	-1.0040
416.9000	-0.9439
417.0000	-0.8759
417.1000	-0.7993
417.2000	-0.7132
417.3000	-0.6171
417.4000	-0.5106
417.5000	-0.3938
417.6000	-0.2675
417.7000	-0.1332
417.8000	0.0069
417.9000	0.1501
418.0000	0.2928
418.1000	0.4312
418.2000	0.5612
418.3000	0.6787
418.4000	0.7799
418.5000	0.8616
418.6000	0.9211
418.7000	0.9567
418.8000	0.9677
418.9000	0.9547
419.0000	0.9189
419.1000	0.8628
419.2000	0.7897
419.3000	0.7034
419.4000	0.6083
419.5000	0.5087
419.6000	0.4091
419.7000	0.3135
419.8000	0.2253
419.9000	0.1477
420.0000	0.0825
420.1000	0.0311
420.2000	-0.0059
420.3000	-0.0289
420.4000	-0.0387
420.5000	-0.0368
420.6000	-0.0247
420.7000	-0.0045
420.8000	0.0219
420.9000	0.0527
421.0000	0.0862
421.1000	0.1211
421.2000	0.1563
421.3000	0.1912
421.4000	0.2253
421.5000	0.2584
421.6000	0.2905
421.7000	0.3217
421.8000	0.3520
421.9000	0.3813
422.0000	0.4094
422.1000	0.4359
422.2000	0.4601
422.3000	0.4813
422.4000	0.4983
422.5000	0.5099
422.6000	0.5147
422.7000	0.5114
422.8000	0.4987
422.9000	0.4753
423.0000	0.4402
423.1000	0.3925
423.2000	0.3319
423.3000	0.2583
423.4000	0.1718
423.5000	0.0732
423.6000	-0.0365
423.7000	-0.1557
423.8000	-0.2827
423.9000	-0.4151
424.0000	-0.5505
424.1000	-0.6863
424.2000	-0.8193
424.3000	-0.9468
424.4000	-1.0656
424.5000	-1.1729
424.6000	-1.2659
424.7000	-1.3423
424.8000	-1.3999
424.9000	-1.4373
425.0000	-1.4534
425.1000	-1.4478
425.2000	-1.4208
425.3000	-1.3732
425.4000	-1.3066
425.5000	-1.2230
425.6000	-1.1250
425.7000	-1.0155
425.8000	-0.8977
425.9000	-0.7749
426.0000	-0.6504
426.1000	-0.5272
426.2000	-0.4080
426.3000	-0.2953
426.4000	-0.1909
426.5000	-0.0959
426.6000	-0.0113
426.7000	0.0629
426.8000	0.1268
426.9000	0.1811
427.0000	0.2267
427.1000	0.2646
427.2000	0.2960
427.3000	0.3218
427.4000	0.3429
427.5000	0.3602
427.6000	0.3740
427.7000	0.3848
427.8000	0.3926
427.9000	0.3976
428.0000	0.3998
428.1000	0.3994
428.2000	0.3968
428.3000	0.3926
428.4000	0.3877
428.5000	0.3835
428.6000	0.3814
428.7000	0.3833
428.8000	0.3912
428.9000	0.4070
429.0000	0.4326
429.1000	0.4696
429.2000	0.5190
429.3000	0.5814
429.4000	0.6566
429.5000	0.7437
429.6000	0.8411
429.7000	0.9462
429.8000	1.0562
429.9000	1.1676
430.0000	1.2765
430.1000	1.3793
430.2000	1.4721
430.3000	1.5518
430.4000	1.6156
430.5000	1.6615
430.6000	1.6884
430.7000	1.6960
430.8000	1.6848
430.9000	1.6559
431.0000	1.6114
431.1000	1.5532
431.2000	1.4840
431.3000	1.4059
431.4000	1.3210
431.5000	1.2309
431.6000	1.1365
431.7000	1.0381
431.8000	0.9352
431.9000	0.8267
432.0000	0.7110
432.1000	0.5859
432.2000	0.4493
432.3000	0.2993
432.4000	0.1342
432.5000	-0.0472
432.6000	-0.2449
432.7000	-0.4583
432.8000	-0.6855
432.9000	-0.9237
433.0000	-1.1691
433.1000	-1.4170
433.2000	-1.6621
433.3000	-1.8989
433.4000	-2.1218
433.5000	-2.3253
433.6000	-2.5046
433.7000	-2.6557
433.8000	-2.7755
433.9000	-2.8623
434.0000	-2.9151
434.1000	-2.9346
434.2000	-2.9223
434.3000	-2.8806
434.4000	-2.8126
434.5000	-2.7219
434.6000	-2.6122
434.7000	-2.4872
434.8000	-2.3501
434.9000	-2.2038
435.0000	-2.0505
435.1000	-1.8916
435.2000	-1.7279
435.3000	-1.5597
435.4000	-1.3865
435.5000	-1.2078
435.6000	-1.0228
435.7000	-0.8308
435.8000	-0.6315
435.9000	-0.4250
436.0000	-0.2119
436.1000	0.0064
436.2000	0.2280
436.3000	0.4499
436.4000	0.6691
436.5000	0.8819
436.6000	1.0844
436.7000	1.2726
436.8000	1.4430
436.9000	1.5921
437.0000	1.7174
437.1000	1.8168
437.2000	1.8893
437.3000	1.9347
437.4000	1.9537
437.5000	1.9478
437.6000	1.9194
437.7000	1.8713
437.8000	1.8070
437.9000	1.7300
438.0000	1.6442
438.1000	1.5530
438.2000	1.4600
438.3000	1.3681
438.4000	1.2798
438.5000	1.1973
438.6000	1.1218
438.7000	1.0545
438.8000	0.9956
438.9000	0.9450
439.0000	0.9024
439.1000	0.8668
439.2000	0.8373
439.3000	0.8127
439.4000	0.7916
439.5000	0.7729
439.6000	0.7551
439.7000	0.7372
439.8000	0.7180
439.9000	0.6964
440.0000	0.6717
440.1000	0.6431
440.2000	0.6100
440.3000	0.5719
440.4000	0.5285
440.5000	0.4797
440.6000	0.4254
440.7000	0.3657
440.8000	0.3010
440.9000	0.2315
441.0000	0.1578
441.1000	0.0806
441.2000	0.0006
441.3000	-0.0814
441.4000	-0.1645
441.5000	-0.2479
441.6000	-0.3306
441.7000	-0.4118
441.8000	-0.4905
441.9000	-0.5659
442.0000	-0.6371
442.1000	-0.7035
442.2000	-0.7643
442.3000	-0.8189
442.4000	-0.8665
442.5000	-0.9066
442.6000	-0.9386
442.7000	-0.9622
442.8000	-0.9768
442.9000	-0.9824
443.0000	-0.9786
443.1000	-0.9657
443.2000	-0.9438
443.3000	-0.9136
443.4000	-0.8759
443.5000	-0.8317
443.6000	-0.7825
443.7000	-0.7299
443.8000	-0.6756
443.9000	-0.6217
444.0000	-0.5701
444.1000	-0.5228
444.2000	-0.4816
444.3000	-0.4480
444.4000	-0.4230
444.5000	-0.4074
444.6000	-0.4012
444.7000	-0.4040
444.8000	-0.4147
444.9000	-0.4316
445.0000	-0.4526
445.1000	-0.4753
445.2000	-0.4967
445.3000	-0.5141
445.4000	-0.5245
445.5000	-0.5254
445.6000	-0.5145
445.7000	-0.4903
445.8000	-0.4518
445.9000	-0.3988
446.0000	-0.3319
446.1000	-0.2526
446.2000	-0.1630
446.3000	-0.0659
446.4000	0.0353
446.5000	0.1371
446.6000	0.2355
446.7000	0.3268
446.8000	0.4074
446.9000	0.4744
447.0000	0.5252
447.1000	0.5579
447.2000	0.5715
447.3000	0.5659
447.4000	0.5416
447.5000	0.5000
447.6000	0.4432
447.7000	0.3737
447.8000	0.2944
447.9000	0.2087
448.0000	0.1198
448.1000	0.0309
448.2000	-0.0551
448.3000	-0.1356
448.4000	-0.2083
448.5000	-0.2716
448.6000	-0.3244
448.7000	-0.3661
448.8000	-0.3966
448.9000	-0.4163
449.0000	-0.4258
449.1000	-0.4261
449.2000	-0.4184
449.3000	-0.4037
449.4000	-0.3832
449.5000	-0.3580
449.6000	-0.3287
449.7000	-0.2960
449.8000	-0.2601
449.9000	-0.2209
450.0000	-0.1781
450.1000	-0.1311
450.2000	-0.0791
450.3000	-0.0211
450.4000	0.0438
450.5000	0.1167
450.6000	0.1984
450.7000	0.2897
450.8000	0.3908
450.9000	0.5020
451.0000	0.6227
451.1000	0.7522
451.2000	0.8891
451.3000	1.0317
451.4000	1.1777
451.5000	1.3244
451.6000	1.4688
451.7000	1.6075
451.8000	1.7371
451.9000	1.8542
452.0000	1.9552
452.1000	2.0371
452.2000	2.0969
452.3000	2.1322
452.4000	2.1414
452.5000	2.1232
452.6000	2.0770
452.7000	2.0033
452.8000	1.9028
452.9000	1.7773
453.0000	1.6288
453.1000	1.4602
453.2000	1.2746
453.3000	1.0751
453.4000	0.8654
453.5000	0.6488
453.6000	0.4287
453.7000	0.2079
453.8000	-0.0108
453.9000	-0.2252
454.0000	-0.4334
454.1000	-0.6343
454.2000	-0.8269
454.3000	-1.0106
454.4000	-1.1853
454.5000	-1.3509
454.6000	-1.5077
454.7000	-1.6556
454.8000	-1.7949
454.9000	-1.9254
455.0000	-2.0468
455.1000	-2.1586
455.2000	-2.2601
455.3000	-2.3502
455.4000	-2.4278
455.5000	-2.4915
455.6000	-2.5400
455.7000	-2.5719
455.8000	-2.5860
455.9000	-2.5814
456.0000	-2.5574
456.1000	-2.5137
456.2000	-2.4502
456.3000	-2.3676
456.4000	-2.2666
456.5000	-2.1486
456.6000	-2.0152
456.7000	-1.8681
456.8000	-1.7094
456.9000	-1.5412
457.0000	-1.3655
457.1000	-1.1843
457.2000	-0.9993
457.3000	-0.8121
457.4000	-0.6240
457.5000	-0.4360
457.6000	-0.2488
457.7000	-0.0629
457.8000	0.1214
457.9000	0.3039
458.0000	0.4844
458.1000	0.6629
458.2000	0.8389
458.3000	1.0120
458.4000	1.1816
458.5000	1.3467
458.6000	1.5061
458.7000	1.6581
458.8000	1.8013
458.9000	1.9335
459.0000	2.0530
459.1000	2.1577
459.2000	2.2458
459.3000	2.3156
459.4000	2.3658
459.5000	2.3954
459.6000	2.4039
459.7000	2.3914
459.8000	2.3583
459.9000	2.3058
460.0000	2.2352
460.1000	2.1486
460.2000	2.0481
460.3000	1.9361
460.4000	1.8152
460.5000	1.6879
460.6000	1.5564
460.7000	1.4229
460.8000	1.2890
460.9000	1.1560
461.0000	1.0248
461.1000	0.8957
461.2000	0.7688
461.3000	0.6436
461.4000	0.5194
461.5000	0.3953
461.6000	0.2704
461.7000	0.1439
461.8000	0.0149
461.9000	-0.1170
462.0000	-0.2518
462.1000	-0.3892
462.2000	-0.5286
462.3000	-0.6685
462.4000	-0.8074
462.5000	-0.9434
462.6000	-1.0741
462.7000	-1.1974
462.8000	-1.3107
462.9000	-1.4121
463.0000	-1.4994
463.1000	-1.5711
463.2000	-1.6262
463.3000	-1.6640
463.4000	-1.6846
463.5000	-1.6884
463.6000	-1.6765
463.7000	-1.6504
463.8000	-1.6119
463.9000	-1.5633
464.0000	-1.5066
464.1000	-1.4441
464.2000	-1.3779
464.3000	-1.3099
464.4000	-1.2416
464.5000	-1.1744
464.6000	-1.1089
464.7000	-1.0457
464.8000	-0.9847
464.9000	-0.9258
465.0000	-0.8684
465.1000	-0.8119
465.2000	-0.7556
465.3000	-0.6988
465.4000	-0.6409
465.5000	-0.5815
465.6000	-0.5203
465.7000	-0.4575
465.8000	-0.3932
465.9000	-0.3279
466.0000	-0.2622
466.1000	-0.1969
466.2000	-0.1327
466.3000	-0.0704
466.4000	-0.0108
466.5000	0.0457
466.6000	0.0987
466.7000	0.1481
466.8000	0.1939
466.9000	0.2367
467.0000	0.2768
467.1000	0.3151
467.2000	0.3523
467.3000	0.3896
467.4000	0.4277
467.5000	0.4676
467.6000	0.5101
467.7000	0.5558
467.8000	0.6053
467.9000	0.6588
468.0000	0.7163
468.1000	0.7777
468.2000	0.8426
468.3000	0.9105
468.4000	0.9807
468.5000	1.0524
468.6000	1.1246
468.7000	1.1963
468.8000	1.2664
468.9000	1.3340
469.0000	1.3978
469.1000	1.4568
469.2000	1.5100
469.3000	1.5563
469.4000	1.5947
469.5000	1.6243
469.6000	1.6444
469.7000	1.6540
469.8000	1.6527
469.9000	1.6399
470.0000	1.6152
470.1000	1.5785
470.2000	1.5298
470.3000	1.4692
470.4000	1.3971
470.5000	1.3140
470.6000	1.2208
470.7000	1.1181
470.8000	1.0070
470.9000	0.8887
471.0000	0.7641
471.1000	0.6346
471.2000	0.5012
471.3000	0.3652
471.4000	0.2274
471.5000	0.0891
471.6000	-0.0489
471.7000	-0.1859
471.8000	-0.3210
471.9000	-0.4535
472.0000	-0.5830
472.1000	-0.7088
472.2000	-0.8305
472.3000	-0.9478
472.4000	-1.0602
472.5000	-1.1675
472.6000	-1.2695
472.7000	-1.3659
472.8000	-1.4567
472.9000	-1.5418
473.0000	-1.6212
473.1000	-1.6950
473.2000	-1.7634
473.3000	-1.8264
473.4000	-1.8844
473.5000	-1.9373
473.6000	-1.9852
473.7000	-2.0281
473.8000	-2.0658
473.9000	-2.0978
474.0000	-2.1235
474.1000	-2.1422
474.2000	-2.1529
474.3000	-2.1544
474.4000	-2.1455
474.5000	-2.1249
474.6000	-2.0912
474.7000	-2.0433
474.8000	-1.9802
474.9000	-1.9012
475.0000	-1.8059
475.1000	-1.6944
475.2000	-1.5672
475.3000	-1.4251
475.4000	-1.2696
475.5000	-1.1024
475.6000	-0.9257
475.7000	-0.7417
475.8000	-0.5530
475.9000	-0.3619
476.0000	-0.1710
476.1000	0.0177
476.2000	0.2020
476.3000	0.3804
476.4000	0.5516
476.5000	0.7148
476.6000	0.8694
476.7000	1.0153
476.8000	1.1525
476.9000	1.2812
477.0000	1.4018
477.1000	1.5146
477.2000	1.6199
477.3000	1.7177
477.4000	1.8080
477.5000	1.8906
477.6000	1.9651
477.7000	2.0311
477.8000	2.0880
477.9000	2.1351
478.0000	2.1720
478.1000	2.1984
478.2000	2.2141
478.3000	2.2191
478.4000	2.2139
478.5000	2.1992
478.6000	2.1757
478.7000	2.1445
478.8000	2.1067
478.9000	2.0633
479.0000	2.0153
479.1000	1.9634
479.2000	1.9080
479.3000	1.8491
479.4000	1.7863
479.5000	1.7187
479.6000	1.6452
479.7000	1.5642
479.8000	1.4742
479.9000	1.3732
480.0000	1.2598
480.1000	1.1325
480.2000	0.9904
480.3000	0.8330
480.4000	0.6605
480.5000	0.4738
480.6000	0.2744
480.7000	0.0646
480.8000	-0.1527
480.9000	-0.3741
481.0000	-0.5960
481.1000	-0.8145
481.2000	-1.0258
481.3000	-1.2261
481.4000	-1.4120
481.5000	-1.5808
481.6000	-1.7301
481.7000	-1.8582
481.8000	-1.9642
481.9000	-2.0477
482.0000	-2.1090
482.1000	-2.1488
482.2000	-2.1683
482.3000	-2.1690
482.4000	-2.1525
482.5000	-2.1208
482.6000	-2.0756
482.7000	-2.0187
482.8000	-1.9518
482.9000	-1.8766
483.0000	-1.7946
483.1000	-1.7074
483.2000	-1.6166
483.3000	-1.5235
483.4000	-1.4299
483.5000	-1.3373
483.6000	-1.2473
483.7000	-1.1615
483.8000	-1.0816
483.9000	-1.0090
484.0000	-0.9448
484.1000	-0.8898
484.2000	-0.8445
484.3000	-0.8088
484.4000	-0.7822
484.5000	-0.7634
484.6000	-0.7507
484.7000	-0.7418
484.8000	-0.7343
484.9000	-0.7253
485.0000	-0.7117
485.1000	-0.6908
485.2000	-0.6600
485.3000	-0.6170
485.4000	-0.5603
485.5000	-0.4889
485.6000	-0.4026
485.7000	-0.3021
485.8000	-0.1885
485.9000	-0.0638
486.0000	0.0698
486.1000	0.2095
486.2000	0.3527
486.3000	0.4967
486.4000	0.6390
486.5000	0.7779
486.6000	0.9118
486.7000	1.0400
486.8000	1.1624
486.9000	1.2795
487.0000	1.3923
487.1000	1.5021
487.2000	1.6104
487.3000	1.7186
487.4000	1.8281
487.5000	1.9397
487.6000	2.0536
487.7000	2.1693
487.8000	2.2857
487.9000	2.4009
488.0000	2.5121
488.1000	2.6162
488.2000	2.7094
488.3000	2.7879
488.4000	2.8478
488.5000	2.8853
488.6000	2.8974
488.7000	2.8814
488.8000	2.8356
488.9000	2.7591
489.0000	2.6519
489.1000	2.5151
489.2000	2.3505
489.3000	2.1608
489.4000	1.9492
489.5000	1.7194
489.6000	1.4752
489.7000	1.2207
489.8000	0.9597
489.9000	0.6957
490.0000	0.4321
490.1000	0.1715
490.2000	-0.0838
490.3000	-0.3319
490.4000	-0.5716
490.5000	-0.8020
490.6000	-1.0224
490.7000	-1.2325
490.8000	-1.4322
490.9000	-1.6214
491.0000	-1.8000
491.1000	-1.9680
491.2000	-2.1254
491.3000	-2.2721
491.4000	-2.4080
491.5000	-2.5330
491.6000	-2.6470
491.7000	-2.7498
491.8000	-2.8413
491.9000	-2.9215
492.0000	-2.9904
492.1000	-3.0477
492.2000	-3.0934
492.3000	-3.1271
492.4000	-3.1486
492.5000	-3.1573
492.6000	-3.1525
492.7000	-3.1333
492.8000	-3.0989
492.9000	-3.0482
493.0000	-2.9802
493.1000	-2.8940
493.2000	-2.7891
493.3000	-2.6649
493.4000	-2.5217
493.5000	-2.3599
493.6000	-2.1808
493.7000	-1.9859
493.8000	-1.7775
493.9000	-1.5584
494.0000	-1.3317
494.1000	-1.1007
494.2000	-0.8690
494.3000	-0.6398
494.4000	-0.4164
494.5000	-0.2013
494.6000	0.0034
494.7000	0.1965
494.8000	0.3773
494.9000	0.5460
495.0000	0.7038
495.1000	0.8521
495.2000	0.9931
495.3000	1.1292
495.4000	1.2629
495.5000	1.3966
495.6000	1.5322
495.7000	1.6714
495.8000	1.8150
495.9000	1.9629
496.0000	2.1145
496.1000	2.2681
496.2000	2.4214
496.3000	2.5716
496.4000	2.7153
496.5000	2.8489
496.6000	2.9688
496.7000	3.0718
496.8000	3.1547
496.9000	3.2153
497.0000	3.2518
497.1000	3.2632
497.2000	3.2494
497.3000	3.2110
497.4000	3.1491
497.5000	3.0656
497.6000	2.9626
497.7000	2.8426
497.8000	2.7080
497.9000	2.5614
498.0000	2.4051
498.1000	2.2410
498.2000	2.0711
498.3000	1.8966
498.4000	1.7189
498.5000	1.5389
498.6000	1.3575
498.7000	1.1752
498.8000	0.9930
498.9000	0.8116
499.0000	0.6319
499.1000	0.4550
499.2000	0.2819
499.3000	0.1138
499.4000	-0.0481
499.5000	-0.2030
499.6000	-0.3500
499.7000	-0.4888
499.8000	-0.6194
499.9000	-0.7422
500.0000	-0.8584
500.1000	-0.9693
500.2000	-1.0769
500.3000	-1.1832
500.4000	-1.2907
500.5000	-1.4015
500.6000	-1.5176
500.7000	-1.6407
500.8000	-1.7716
500.9000	-1.9105
501.0000	-2.0566
501.1000	-2.2082
501.2000	-2.3627
501.3000	-2.5165
501.4000	-2.6653
501.5000	-2.8044
501.6000	-2.9284
501.7000	-3.0323
501.8000	-3.1110
501.9000	-3.1600
502.0000	-3.1757
502.1000	-3.1551
502.2000	-3.0968
502.3000	-3.0003
502.4000	-2.8663
502.5000	-2.6970
502.6000	-2.4954
502.7000	-2.2658
502.8000	-2.0128
502.9000	-1.7420
503.0000	-1.4589
503.1000	-1.1692
503.2000	-0.8784
503.3000	-0.5917
503.4000	-0.3136
503.5000	-0.0482
503.6000	0.2013
503.7000	0.4321
503.8000	0.6423
503.9000	0.8304
504.0000	0.9955
504.1000	1.1372
504.2000	1.2551
504.3000	1.3493
504.4000	1.4199
504.5000	1.4673
504.6000	1.4919
504.7000	1.4942
504.8000	1.4750
504.9000	1.4352
505.0000	1.3759
505.1000	1.2987
505.2000	1.2054
505.3000	1.0984
505.4000	0.9801
505.5000	0.8537
505.6000	0.7224
505.7000	0.5896
505.8000	0.4589
505.9000	0.3338
506.0000	0.2176
506.1000	0.1133
506.2000	0.0233
506.3000	-0.0502
506.4000	-0.1059
506.5000	-0.1432
506.6000	-0.1620
506.7000	-0.1628
506.8000	-0.1470
506.9000	-0.1160
507.0000	-0.0720
507.1000	-0.0173
507.2000	0.0459
507.3000	0.1150
507.4000	0.1879
507.5000	0.2624
507.6000	0.3367
507.7000	0.4092
507.8000	0.4785
507.9000	0.5436
508.0000	0.6036
508.1000	0.6578
508.2000	0.7055
508.3000	0.7460
508.4000	0.7787
508.5000	0.8030
508.6000	0.8180
508.7000	0.8230
508.8000	0.8172
508.9000	0.8001
509.0000	0.7710
509.1000	0.7297
509.2000	0.6762
509.3000	0.6111
509.4000	0.5351
509.5000	0.4498
509.6000	0.3570
509.7000	0.2590
509.8000	0.1586
509.9000	0.0587
510.0000	-0.0374
510.1000	-0.1267
510.2000	-0.2060
510.3000	-0.2727
510.4000	-0.3244
510.5000	-0.3593
510.6000	-0.3765
510.7000	-0.3755
510.8000	-0.3567
510.9000	-0.3211
511.0000	-0.2705
511.1000	-0.2071
511.2000	-0.1335
511.3000	-0.0528
511.4000	0.0322
511.5000	0.1184
511.6000	0.2031
511.7000	0.2838
511.8000	0.3585
511.9000	0.4257
512.0000	0.4843
512.1000	0.5338
512.2000	0.5740
512.3000	0.6051
512.4000	0.6277
512.5000	0.6423
512.6000	0.6495
512.7000	0.6501
512.8000	0.6443
512.9000	0.6324
513.0000	0.6144
513.1000	0.5899
513.2000	0.5584
513.3000	0.5193
513.4000	0.4717
513.5000	0.4150
513.6000	0.3486
513.7000	0.2721
513.8000	0.1856
513.9000	0.0894
514.0000	-0.0154
514.1000	-0.1276
514.2000	-0.2452
514.3000	-0.3660
514.4000	-0.4875
514.5000	-0.6068
514.6000	-0.7211
514.7000	-0.8275
514.8000	-0.9236
514.9000	-1.0071
515.0000	-1.0762
515.1000	-1.1298
515.2000	-1.1672
515.3000	-1.1887
515.4000	-1.1948
515.5000	-1.1868
515.6000	-1.1664
515.7000	-1.1355
515.8000	-1.0965
515.9000	-1.0517
516.0000	-1.0032
516.1000	-0.9532
516.2000	-0.9034
516.3000	-0.8552
516.4000	-0.8095
516.5000	-0.7668
516.6000	-0.7273
516.7000	-0.6907
516.8000	-0.6566
516.9000	-0.6243
517.0000	-0.5931
517.1000	-0.5624
517.2000	-0.5316
517.3000	-0.5004
517.4000	-0.4687
517.5000	-0.4368
517.6000	-0.4052
517.7000	-0.3744
517.8000	-0.3454
517.9000	-0.3190
518.0000	-0.2960
518.1000	-0.2770
518.2000	-0.2626
518.3000	-0.2525
518.4000	-0.2466
518.5000	-0.2440
518.6000	-0.2433
518.7000	-0.2430
518.8000	-0.2412
518.9000	-0.2356
519.0000	-0.2240
519.1000	-0.2044
519.2000	-0.1747
519.3000	-0.1336
519.4000	-0.0800
519.5000	-0.0135
519.6000	0.0655
519.7000	0.1560
519.8000	0.2564
519.9000	0.3643
520.0000	0.4768
520.1000	0.5907
520.2000	0.7026
520.3000	0.8089
520.4000	0.9063
520.5000	0.9917
520.6000	1.0627
520.7000	1.1171
520.8000	1.1537
520.9000	1.1719
521.0000	1.1719
521.1000	1.1545
521.2000	1.1214
521.3000	1.0744
521.4000	1.0161
521.5000	0.9492
521.6000	0.8765
521.7000	0.8009
521.8000	0.7251
521.9000	0.6515
522.0000	0.5824
522.1000	0.5195
522.2000	0.4643
522.3000	0.4179
522.4000	0.3809
522.5000	0.3539
522.6000	0.3369
522.7000	0.3300
522.8000	0.3327
522.9000	0.3449
523.0000	0.3660
523.1000	0.3953
523.2000	0.4321
523.3000	0.4754
523.4000	0.5243
523.5000	0.5773
523.6000	0.6329
523.7000	0.6891
523.8000	0.7439
523.9000	0.7949
524.0000	0.8394
524.1000	0.8747
524.2000	0.8979
524.3000	0.9064
524.4000	0.8976
524.5000	0.8693
524.6000	0.8198
524.7000	0.7480
524.8000	0.6535
524.9000	0.5368
525.0000	0.3993
525.1000	0.2431
525.2000	0.0713
525.3000	-0.1124
525.4000	-0.3036
525.5000	-0.4974
525.6000	-0.6889
525.7000	-0.8729
525.8000	-1.0443
525.9000	-1.1988
526.0000	-1.3324
526.1000	-1.4420
526.2000	-1.5253
526.3000	-1.5811
526.4000	-1.6093
526.5000	-1.6107
526.6000	-1.5871
526.7000	-1.5414
526.8000	-1.4769
526.9000	-1.3977
527.0000	-1.3080
527.1000	-1.2123
527.2000	-1.1150
527.3000	-1.0200
527.4000	-0.9310
527.5000	-0.8508
527.6000	-0.7817
527.7000	-0.7251
527.8000	-0.6814
527.9000	-0.6505
528.0000	-0.6311
528.1000	-0.6217
528.2000	-0.6198
528.3000	-0.6228
528.4000	-0.6276
528.5000	-0.6313
528.6000	-0.6307
528.7000	-0.6232
528.8000	-0.6062
528.9000	-0.5778
529.0000	-0.5366
529.1000	-0.4818
529.2000	-0.4133
529.3000	-0.3314
529.4000	-0.2372
529.5000	-0.1324
529.6000	-0.0190
529.7000	0.1006
529.8000	0.2237
529.9000	0.3476
530.0000	0.4694
530.1000	0.5865
530.2000	0.6965
530.3000	0.7972
530.4000	0.8867
530.5000	0.9638
530.6000	1.0275
530.7000	1.0774
530.8000	1.1135
530.9000	1.1362
531.0000	1.1463
531.1000	1.1448
531.2000	1.1331
531.3000	1.1124
531.4000	1.0842
531.5000	1.0498
531.6000	1.0105
531.7000	0.9673
531.8000	0.9211
531.9000	0.8724
532.0000	0.8218
532.1000	0.7692
532.2000	0.7146
532.3000	0.6580
532.4000	0.5989
532.5000	0.5372
532.6000	0.4727
