29.4800	526200.00
29.5200	476200.00
29.5600	455200.00
29.6000	467300.00
29.6400	491700.00
29.6800	519400.00
29.7200	555100.00
29.7600	578200.00
29.8000	586700.00
29.8400	578400.00
29.8800	554400.00
29.9200	503100.00
29.9600	434800.00
30.0000	360700.00
30.0400	297100.00
30.0800	254000.00
30.1200	244200.00
30.1600	274200.00
30.2000	331000.00
30.2400	392300.00
30.2800	440100.00
30.3200	460300.00
30.3600	454600.00
30.4000	428600.00
30.4400	395000.00
30.4800	364500.00
30.5200	326700.00
30.5600	294700.00
30.6000	293800.00
30.6400	330100.00
30.6800	390800.00
30.7200	466600.00
30.7600	548400.00
30.8000	609800.00
30.8400	641700.00
30.8800	662200.00
30.9200	648000.00
30.9600	601300.00
31.0000	539500.00
31.0400	475200.00
31.0800	416200.00
31.1200	388700.00
31.1600	377500.00
31.2000	391100.00
31.2400	416900.00
31.2800	461000.00
31.3200	513900.00
31.3600	579700.00
31.4000	634800.00
31.4400	675000.00
31.4800	694300.00
31.5200	689300.00
31.5600	652900.00
31.6000	597700.00
31.6400	537400.00
31.6800	490800.00
31.7200	470500.00
31.7600	494900.00
31.8000	543800.00
31.8400	604000.00
31.8800	659300.00
31.9200	699300.00
31.9600	723600.00
32.0000	715500.00
32.0400	679000.00
32.0800	635300.00
32.1200	596900.00
32.1600	565500.00
32.2000	544400.00
32.2400	558500.00
32.2800	602000.00
32.3200	667100.00
32.3600	744600.00
32.4000	819000.00
32.4400	880400.00
32.4800	901500.00
32.5200	879900.00
32.5600	818600.00
32.6000	730500.00
32.6400	626900.00
32.6800	534700.00
32.7200	474100.00
32.7600	448000.00
32.8000	460200.00
32.8400	502500.00
32.8800	557400.00
32.9200	619300.00
32.9600	670900.00
33.0000	694700.00
33.0400	707400.00
33.0800	700500.00
33.1200	677200.00
33.1600	626700.00
33.2000	570100.00
33.2400	504000.00
33.2800	446100.00
33.3200	408600.00
33.3600	386700.00
33.4000	381300.00
33.4400	406800.00
33.4800	435600.00
33.5200	466200.00
33.5600	490600.00
33.6000	491400.00
33.6400	470800.00
33.6800	429100.00
33.7200	369900.00
33.7600	307100.00
33.8000	258500.00
33.8400	230300.00
33.8800	233500.00
33.9200	280200.00
33.9600	350600.00
34.0000	426800.00
34.0400	499600.00
34.0800	545400.00
34.1200	546700.00
34.1600	512800.00
34.2000	445500.00
34.2400	361300.00
34.2800	301000.00
34.3200	267800.00
34.3600	252400.00
34.4000	263700.00
34.4400	307000.00
34.4800	362600.00
34.5200	403900.00
34.5600	435400.00
34.6000	460300.00
34.6400	469200.00
34.6800	464300.00
34.7200	448800.00
34.7600	431400.00
34.8000	408700.00
34.8400	390500.00
34.8800	373000.00
